p1_sets,p2_sets,sub_set,game_no,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,game_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,sub_point_squared,serve_no_squared,elo1_squared,elo2_squared,player1_quality_squared,player2_quality_squared,lasso_game_victor,player1_performance,player2_performance
1,0,1,5,1,3,-2,3,3,2,1,2,46,50,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339528234,0.660471766,0.499891576,0.500108424,16,1,0.499783151,0.500216849,0.20902797,0.79097203,0.09732783,0.990714908,0.009285042
1,0,1,5,1,3,-2,3,4,2,1,2,46,51,-5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.339528234,0.660471766,0.49305032,0.50694968,25,1,0.486103324,0.513896676,0.20902797,0.79097203,-0.009090276,0.072801694,0.92719835
1,0,1,6,1,4,-3,0,0,1,2,2,46,52,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.486993077,0.513006923,36,4,0.474003747,0.525996253,0.916253717,0.083746283,0.628831761,0.575963557,0.424036443
1,0,1,6,1,4,-3,0,1,1,1,1,47,52,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.481613433,0.518386567,25,1,0.463276526,0.536723474,0.916253717,0.083746283,0.752018481,0.40166375,0.598336279
1,0,1,6,1,4,-3,1,1,1,2,2,47,53,-6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.490519166,0.509480834,36,4,0.481045148,0.518954852,0.916253717,0.083746283,0.61537368,0.538702369,0.461297601
1,0,1,6,1,4,-3,1,2,1,1,1,48,53,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.484747813,0.515252187,25,1,0.469523985,0.530476015,0.916253717,0.083746283,0.7385604,0.403813154,0.596186876
1,0,1,6,1,4,-3,2,2,1,1,1,49,53,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.493320086,0.506679914,16,1,0.486642556,0.513357444,0.916253717,0.083746283,0.831520424,0.027699094,0.972300947
1,0,1,6,1,4,-3,3,2,1,1,2,49,54,-5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.500939667,0.499060333,25,1,0.501879327,0.498120673,0.916253717,0.083746283,0.686391412,0.341847628,0.658152342
1,0,1,6,1,4,-3,3,3,1,1,1,50,54,-4,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.767857143,0.232142857,0.493977754,0.506022246,16,1,0.487957255,0.512042745,0.916253717,0.083746283,0.818062343,0.101079606,0.898920357
1,0,1,6,1,4,-3,4,3,1,2,1,51,54,-3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767857143,0.232142857,0.501522474,0.498477526,9,4,0.50304492,0.49695508,0.916253717,0.083746283,0.919506578,0.710867882,0.289132148
1,0,1,7,2,4,-2,0,0,2,1,1,52,54,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.50820097,0.49179903,4,1,0.516397528,0.483602472,0.14171907,0.85828093,0.363266931,0.412341595,0.587658405
1,0,1,7,2,4,-2,1,0,2,1,2,52,55,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.514116465,0.485883535,9,1,0.528210443,0.471789557,0.14171907,0.85828093,0.218368674,0.754858375,0.245141611
1,0,1,7,2,4,-2,1,1,2,1,2,52,56,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.5056673,0.4943327,16,1,0.511333144,0.488666856,0.14171907,0.85828093,0.112065945,0.819264352,0.180735677
1,0,1,7,2,4,-2,1,2,2,1,2,52,57,-5,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.288939052,0.711060948,0.498163053,0.501836947,25,1,0.496326155,0.503673845,0.14171907,0.85828093,0.005647839,0.054639287,0.94536072
1,0,1,7,2,4,-2,1,3,2,1,1,53,57,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.491520733,0.508479267,16,1,0.483046342,0.516953658,0.14171907,0.85828093,0.13731877,0.087150611,0.912849426
1,0,1,7,2,4,-2,2,3,2,2,1,54,57,-3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.499344135,0.500655865,9,4,0.498688273,0.501311727,0.14171907,0.85828093,0.238763005,0.16396372,0.836036325
1,0,1,7,2,4,-2,3,3,2,2,1,55,57,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.50627338,0.49372662,4,4,0.512544786,0.487455214,0.14171907,0.85828093,0.331492275,0.187673002,0.812327027
1,0,1,7,2,4,-2,4,3,2,1,2,55,58,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.288939052,0.711060948,0.512407531,0.487592469,9,1,0.524799791,0.475200209,0.14171907,0.85828093,0.234646713,0.480745852,0.519254148
1,0,1,7,2,4,-2,3,3,2,1,2,55,59,-4,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.288939052,0.711060948,0.504145653,0.495854347,16,1,0.508290737,0.491709263,0.14171907,0.85828093,0.08547826,0.08879637,0.911203623
1,0,1,7,2,4,-2,3,4,2,1,1,56,59,-3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.496815399,0.503184601,9,1,0.493631056,0.506368944,0.14171907,0.85828093,0.217033813,0.282568693,0.717431307
1,0,1,7,2,4,-2,3,3,2,2,1,57,59,-2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.288939052,0.711060948,0.504035429,0.495964571,4,4,0.508070333,0.491929667,0.14171907,0.85828093,0.33214923,0.082029991,0.917970002
1,0,1,7,2,4,-2,4,3,2,1,1,58,59,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.288939052,0.711060948,0.510425282,0.489574718,1,1,0.520841504,0.479158496,0.14171907,0.85828093,0.761038775,0.010330926,0.989669025
1,0,1,8,3,4,-1,0,0,1,1,1,59,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68202765,0.31797235,0.516090887,0.483909113,0,1,0.53214848,0.46785152,0.821451341,0.178548659,0.868696282,0.001734815,0.998265207
1,0,1,8,3,4,-1,1,0,1,2,1,60,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68202765,0.31797235,0.521135929,0.478864071,1,4,0.542196456,0.457803544,0.821451341,0.178548659,0.969679007,0.000423464,0.999576509
1,0,1,8,3,4,-1,2,0,1,2,1,61,59,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.68202765,0.31797235,0.525653644,0.474346356,4,4,0.55117258,0.44882742,0.821451341,0.178548659,1.061946766,0.000423744,0.999576271
1,0,1,8,3,4,-1,3,0,1,1,1,62,59,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68202765,0.31797235,0.529724089,0.470275911,9,1,0.559238823,0.440761177,0.821451341,0.178548659,1.145499559,0.686937869,0.313062131
1,0,1,9,4,4,0,0,0,2,1,1,63,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324459235,0.675540765,0.53341434,0.46658566,16,1,0.566531546,0.433468454,0.187443619,0.812556381,0.402173386,0.990225494,0.009774541
1,0,1,9,4,4,0,1,0,2,1,2,63,60,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324459235,0.675540765,0.536779954,0.463220046,9,1,0.573164014,0.426835986,0.187443619,0.812556381,0.257967395,0.999114573,0.000885471
1,0,1,9,4,4,0,1,1,2,2,2,63,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324459235,0.675540765,0.526159293,0.473840707,4,4,0.552175769,0.447824231,0.187443619,0.812556381,0.16095652,0.999425054,0.000574941
1,0,1,9,4,4,0,1,2,2,1,2,63,62,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324459235,0.675540765,0.516473814,0.483526186,1,1,0.532911901,0.467088099,0.187443619,0.812556381,0.046631091,0.999329448,0.000670532
1,0,1,9,4,4,0,1,3,2,1,2,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324459235,0.675540765,0.507770432,0.492229568,0,1,0.515537112,0.484462888,0.187443619,0.812556381,-0.059210127,0.038089611,0.961910427
1,0,1,10,4,5,-1,0,0,1,1,1,64,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.500027135,0.499972865,1,1,0.500054271,0.499945729,0.892888068,0.107111932,0.884810093,0.002529176,0.997470856
1,0,1,10,4,5,-1,1,0,1,2,2,64,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.50687775,0.49312225,0,4,0.513752899,0.486247101,0.892888068,0.107111932,0.748857557,0.119374424,0.880625606
1,0,1,10,4,5,-1,1,1,1,2,1,65,64,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.499235686,0.500764314,1,4,0.498471375,0.501528625,0.892888068,0.107111932,0.8799516,0.000439581,0.999560416
1,0,1,10,4,5,-1,2,1,1,1,1,66,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.506177414,0.493822586,4,1,0.512352943,0.487647057,0.892888068,0.107111932,0.96361977,0.001308822,0.998691142
1,0,1,10,4,5,-1,3,1,1,1,2,66,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.512322494,0.487677506,1,1,0.524630028,0.475369972,0.892888068,0.107111932,0.819183024,0.003706791,0.996293128
1,0,1,10,4,5,-1,3,2,1,1,1,67,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742746615,0.257253385,0.504069996,0.495930004,4,1,0.508139453,0.491860547,0.892888068,0.107111932,0.950161689,0.859116971,0.140883058
1,0,1,11,5,5,0,0,0,2,1,2,67,66,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,0.605263158,0.510455888,0.489544112,1,1,0.520902635,0.479097365,0.298408488,0.701591512,0.188482643,0.999183595,0.000816452
1,0,1,11,5,5,0,0,1,2,1,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,0.605263158,0.502410598,0.497589402,0,1,0.504821084,0.495178916,0.298408488,0.701591512,0.082641424,0.999473274,0.000526707
1,0,1,11,5,5,0,0,2,2,2,1,68,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.394736842,0.605263158,0.49527948,0.50472052,1,4,0.490559802,0.509440198,0.298408488,0.701591512,0.222335055,0.999426246,0.000573785
1,0,1,11,5,5,0,1,2,2,1,2,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,0.605263158,0.502675553,0.497324447,0,1,0.505350952,0.494649048,0.298408488,0.701591512,0.069183343,0.999349177,0.000650803
1,0,1,11,5,5,0,1,3,2,2,2,68,69,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,0.605263158,0.495513987,0.504486013,1,4,0.491028696,0.508971304,0.298408488,0.701591512,-0.028173665,0.082595125,0.91740489
1,0,1,12,5,6,-1,0,0,1,1,1,69,69,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882353,0.294117647,0.489175744,0.510824256,0,1,0.478361629,0.521638371,0.852071006,0.147928994,0.87624511,0.004966028,0.995033979
1,0,1,12,5,6,-1,1,0,1,2,1,70,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882353,0.294117647,0.497262117,0.502737883,1,4,0.494524399,0.505475601,0.852071006,0.147928994,0.977227835,0.00040432,0.999595702
1,0,1,12,5,6,-1,2,0,1,2,1,71,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882353,0.294117647,0.504430845,0.495569155,4,4,0.508860993,0.491139007,0.852071006,0.147928994,1.069495594,0.000428545,0.999571502
1,0,1,12,5,6,-1,3,0,1,1,1,72,69,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.705882353,0.294117647,0.510775403,0.489224597,9,1,0.521540803,0.478459197,0.852071006,0.147928994,1.153048388,0.711740136,0.288259804
1,0,1,13,6,6,0,0,0,2,1,2,72,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.516401951,0.483598049,4,1,0.53276864,0.46723136,0.452488688,0.547511312,0.221424043,0.999349177,0.000650789
1,0,1,13,6,6,0,0,1,1,1,1,73,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.507706242,0.492293758,9,1,0.515408824,0.484591176,0.452488688,0.547511312,0.703417468,0.998579383,0.001420669
1,0,1,13,6,6,0,1,1,1,2,1,74,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.51367769,0.48632231,16,4,0.527334925,0.472665075,0.452488688,0.547511312,0.80405406,0.999463379,0.000536619
1,0,1,13,6,6,0,2,1,2,1,2,74,71,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.518983863,0.481016137,9,1,0.537913072,0.462086928,0.452488688,0.547511312,0.300118343,0.86071825,0.13928178
1,0,1,13,6,6,0,2,2,2,1,2,74,72,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.510015717,0.489984283,4,1,0.5200234,0.4799766,0.452488688,0.547511312,0.19450788,0.932666421,0.067333527
1,0,1,13,6,6,0,2,3,1,1,1,75,72,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.476190476,0.523809524,0.502019635,0.497980365,9,1,0.504039203,0.495960797,0.452488688,0.547511312,0.676501305,0.999356925,0.000643048
1,0,1,13,6,6,0,3,3,1,1,1,76,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.508640944,0.491359056,16,1,0.517276727,0.482723273,0.452488688,0.547511312,0.768538309,0.941959381,0.058040623
1,0,1,13,6,6,0,4,3,2,1,2,76,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.514506785,0.485493215,9,1,0.528989168,0.471010832,0.452488688,0.547511312,0.27320218,0.932959974,0.067039967
1,0,1,13,6,6,0,4,4,2,2,2,76,74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.506015183,0.493984817,4,4,0.512028626,0.487971374,0.452488688,0.547511312,0.176191306,0.998937666,0.001062288
1,0,1,13,6,6,0,4,5,1,1,1,77,74,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.498471268,0.501528732,9,1,0.496942565,0.503057435,0.452488688,0.547511312,0.649585142,0.999087334,0.000912672
1,0,1,13,6,6,0,5,5,1,1,1,78,74,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.476190476,0.523809524,0.50550097,0.49449903,16,1,0.511000609,0.488999391,0.452488688,0.547511312,0.741622146,0.998570323,0.001429691
1,0,1,13,6,6,0,6,5,2,1,2,78,75,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.476190476,0.523809524,0.511723183,0.488276817,9,1,0.523433484,0.476566516,0.452488688,0.547511312,0.246286017,0.998105526,0.001894453
1,0,1,13,6,6,0,6,6,2,1,2,78,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.503536943,0.496463057,4,1,0.507073532,0.492926468,0.452488688,0.547511312,0.140675554,0.996262252,0.003737699
1,0,1,13,6,6,0,6,7,1,1,2,78,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.523809524,0.496276477,0.503723523,1,1,0.492553368,0.507446632,0.452488688,0.547511312,0.386079851,0.351952046,0.648047924
1,1,0,1,0,0,0,0,0,1,2,1,79,77,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.632653061,0.367346939,0.489850867,0.510149133,4,4,0.479710093,0.520289907,0.747859922,0.252140078,0.884989553,0.089087233,0.910912693
1,1,0,1,0,0,0,1,0,1,2,2,79,78,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.632653061,0.367346939,0.497861877,0.502138123,1,4,0.495723832,0.504276168,0.747859922,0.252140078,0.740552806,0.397277415,0.602722526
1,1,0,1,0,0,0,1,1,1,2,1,80,78,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632653061,0.367346939,0.491254193,0.508745807,4,4,0.482513736,0.517486264,0.747859922,0.252140078,0.871531471,0.406882614,0.593117356
1,1,0,1,0,0,0,2,1,1,2,2,80,79,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.632653061,0.367346939,0.499107648,0.500892352,1,4,0.498215302,0.501784698,0.747859922,0.252140078,0.727094725,0.000967897,0.99903214
1,1,0,1,0,0,0,2,2,1,1,1,81,79,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632653061,0.367346939,0.492356637,0.507643363,4,1,0.484716846,0.515283154,0.747859922,0.252140078,0.849473802,0.085965134,0.914034843
1,1,0,1,0,0,0,3,2,1,1,1,82,79,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632653061,0.367346939,0.500085547,0.499914453,9,1,0.500171094,0.499828906,0.747859922,0.252140078,0.941626183,0.996089101,0.003910865
1,1,0,2,1,0,1,0,0,2,1,1,83,79,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.332464146,0.667535854,0.506929437,0.493070563,16,1,0.513856212,0.486143788,0.198750493,0.801249507,0.425722347,0.572235644,0.427764326
1,1,0,2,1,0,1,1,0,2,1,2,83,80,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.332464146,0.667535854,0.512988978,0.487011022,9,1,0.525960437,0.474039563,0.198750493,0.801249507,0.281516356,0.939839423,0.060160592
1,1,0,2,1,0,1,1,1,2,2,2,83,81,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.504663115,0.495336885,4,4,0.50932542,0.49067458,0.198750493,0.801249507,0.184505481,0.99167949,0.008320455
1,1,0,2,1,0,1,1,2,2,1,1,84,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.497273611,0.502726389,9,1,0.494547384,0.505452616,0.198750493,0.801249507,0.306769181,0.887366474,0.112633504
1,1,0,2,1,0,1,2,2,2,1,1,85,81,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.504441018,0.495558982,16,1,0.508881335,0.491118665,0.198750493,0.801249507,0.398806184,0.923980594,0.076019421
1,1,0,2,1,0,1,3,2,2,1,2,85,82,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.332464146,0.667535854,0.510784412,0.489215588,9,1,0.521558794,0.478441206,0.198750493,0.801249507,0.311252476,0.999473274,0.000526711
1,1,0,2,1,0,1,3,3,2,2,1,86,82,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.502702478,0.497297522,16,4,0.505404798,0.494595202,0.198750493,0.801249507,0.393947691,0.978754461,0.021245496
1,1,0,2,1,0,1,4,3,2,1,2,86,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.332464146,0.667535854,0.509245296,0.490754704,9,1,0.518484272,0.481515728,0.198750493,0.801249507,0.297794395,0.265462577,0.734537363
1,1,0,2,1,0,1,3,3,2,1,2,86,84,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.501335629,0.498664371,4,1,0.502671238,0.497328762,0.198750493,0.801249507,0.149318208,0.978652418,0.021347577
1,1,0,2,1,0,1,3,4,2,2,1,87,84,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.494328146,0.505671854,9,4,0.488657751,0.511342249,0.198750493,0.801249507,0.288781084,0.98658061,0.013419409
1,1,0,2,1,0,1,3,3,2,1,2,87,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332464146,0.667535854,0.501832912,0.498167088,4,1,0.503665775,0.496334225,0.198750493,0.801249507,0.149646686,0.996536374,0.003463627
1,1,0,2,1,0,1,3,4,2,1,2,87,86,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.332464146,0.667535854,0.494768218,0.505231782,1,1,0.489537582,0.510462418,0.198750493,0.801249507,0.043920845,0.020876773,0.979123235
1,1,0,3,1,1,0,0,0,1,2,1,88,86,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.488515265,0.511484735,4,4,0.477042642,0.522957358,0.722615897,0.277384103,0.88176382,0.091359265,0.908640802
1,1,0,3,1,1,0,1,0,1,1,1,89,86,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.496675069,0.503324931,9,1,0.493350432,0.506649568,0.722615897,0.277384103,0.965316613,0.015786501,0.984213471
1,1,0,3,1,1,0,2,0,1,1,2,89,87,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.503911207,0.496088793,4,1,0.507821936,0.492178064,0.722615897,0.277384103,0.820995244,0.396181673,0.603818357
1,1,0,3,1,1,0,2,1,1,2,2,89,88,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.496607821,0.503392179,1,4,0.493215954,0.506784046,0.722615897,0.277384103,0.723868992,0.616769493,0.383230507
1,1,0,3,1,1,0,2,2,1,2,1,90,88,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.490144199,0.509855801,4,4,0.480296054,0.519703946,0.722615897,0.277384103,0.854847657,0.393303901,0.606696069
1,1,0,3,1,1,0,3,2,1,1,1,91,88,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617449664,0.382550336,0.498122374,0.501877626,9,1,0.496244801,0.503755199,0.722615897,0.277384103,0.93840045,0.565404952,0.434595078
1,1,0,4,2,1,1,0,0,2,2,1,92,88,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.471161657,0.528838343,0.505192211,0.494807789,16,4,0.510383302,0.489616698,0.442514546,0.557485454,0.486246294,0.38404572,0.61595422
1,1,0,4,2,1,1,1,0,2,1,1,93,88,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.471161657,0.528838343,0.511449686,0.488550314,25,1,0.52288737,0.47711263,0.442514546,0.557485454,0.569568332,0.205069527,0.794930458
1,1,0,4,2,1,1,2,0,2,2,2,93,89,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.471161657,0.528838343,0.517001248,0.482998752,16,4,0.533963228,0.466036772,0.442514546,0.557485454,0.434077306,0.561310291,0.438689768
1,1,0,4,2,1,1,2,1,2,1,1,94,89,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.471161657,0.528838343,0.508241701,0.491758299,25,1,0.516478925,0.483521075,0.442514546,0.557485454,0.55611025,0.079211786,0.920788229
1,1,0,4,2,1,1,3,1,2,1,1,95,89,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.471161657,0.528838343,0.514152595,0.485847405,36,1,0.528282531,0.471717469,0.442514546,0.557485454,0.992791739,0.000426914,0.999573052
1,1,0,5,3,1,2,0,0,1,1,1,96,89,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759493671,0.240506329,0.519406974,0.480593026,49,1,0.538755563,0.461244437,0.908861399,0.091138601,0.937099757,0.085046165,0.914953828
1,1,0,5,3,1,2,1,0,1,1,1,97,89,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759493671,0.240506329,0.524102327,0.475897673,64,1,0.548092902,0.451907098,0.908861399,0.091138601,1.02867525,0.000371847,0.999628186
1,1,0,5,3,1,2,2,0,1,2,1,98,89,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.759493671,0.240506329,0.528323481,0.471676519,81,4,0.556465769,0.443534231,0.908861399,0.091138601,1.128734955,0.000420002,0.999579966
1,1,0,5,3,1,2,3,0,1,2,2,98,90,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.759493671,0.240506329,0.532141998,0.467858002,64,4,0.564019439,0.435980561,0.908861399,0.091138601,0.985105851,0.000441502,0.999558508
1,1,0,5,3,1,2,3,1,1,1,1,99,90,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759493671,0.240506329,0.521909853,0.478090147,81,1,0.543735726,0.456264274,0.908861399,0.091138601,1.106677285,0.99836129,0.00163875
1,1,0,6,4,1,3,0,0,2,2,1,100,90,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.345945946,0.654054054,0.52634917,0.47365083,100,4,0.552552396,0.447447604,0.218604899,0.781395101,0.464735269,0.473194301,0.526805758
1,1,0,6,4,1,3,1,0,2,1,2,100,91,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345945946,0.654054054,0.530353064,0.469646936,81,1,0.560483233,0.439516767,0.218604899,0.781395101,0.312621955,0.893780291,0.106219687
1,1,0,6,4,1,3,1,1,2,2,2,100,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345945946,0.654054054,0.52027913,0.47972087,64,4,0.540491653,0.459508347,0.218604899,0.781395101,0.216303345,0.758205116,0.241794869
