p1_sets,p2_sets,sub_set,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,nextpoint_victor
1,1,0,4,2,2,15,0,1,1,1,103,94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,4,2,2,30,0,1,2,1,104,94,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,4,2,2,40,0,1,1,1,105,94,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,2,3,0,0,2,1,2,105,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,2,3,0,15,2,1,1,106,95,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,2,3,15,15,2,1,2,106,96,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,5,2,3,15,30,2,1,1,107,96,11,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,2,3,30,30,2,1,1,108,96,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,2,3,40,30,2,1,2,108,97,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1,1,0,5,2,3,40,40,2,1,2,108,98,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,2,3,40,AD,2,1,2,108,99,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,0,0,1,2,1,109,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,15,0,1,1,1,110,99,11,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,5,3,2,30,0,1,2,1,111,99,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,3,2,40,0,1,1,2,111,100,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,40,15,1,1,1,112,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,0,2,2,1,113,100,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2,1,1,0,0,0,15,0,2,2,2,113,101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,0,0,15,15,2,1,2,113,102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,0,0,15,30,2,1,2,113,103,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,0,0,0,15,40,2,1,2,113,104,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,1,-1,0,0,1,1,1,114,104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,1,-1,15,0,1,2,2,114,105,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,1,-1,15,15,1,1,2,114,106,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,1,-1,15,30,1,1,1,115,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,1,-1,30,30,1,2,2,115,107,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,1,-1,30,40,1,2,2,115,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2,1,1,0,2,-2,0,0,2,1,2,115,109,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,0,2,-2,0,15,2,2,1,116,109,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,15,15,2,1,2,116,110,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,0,2,-2,15,30,2,1,2,116,111,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,0,2,-2,15,40,2,1,1,117,111,6,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,0,2,-2,30,40,2,2,1,118,111,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,2,-2,40,40,2,1,1,119,111,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,AD,40,2,1,2,119,112,7,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2
2,1,1,0,2,-2,40,40,2,1,2,119,113,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,0,2,-2,40,AD,2,1,1,120,113,7,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,40,40,2,1,2,120,114,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,2,-2,40,AD,2,1,1,121,114,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,0,2,-2,40,40,2,2,1,122,114,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,AD,40,2,1,2,122,115,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
2,1,1,0,2,-2,40,40,2,2,2,122,116,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,0,2,-2,40,AD,2,1,1,123,116,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,40,40,2,1,2,123,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,2,-2,40,AD,2,1,2,123,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,3,-3,0,0,1,1,1,124,118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,3,-3,15,0,1,1,2,124,119,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,3,-3,15,15,1,2,2,124,120,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,3,-3,15,30,1,1,2,124,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,3,-3,15,40,1,2,1,125,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,1,1,0,3,-3,30,40,1,1,1,126,121,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
2,1,1,0,3,-3,40,40,1,2,1,127,121,6,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,0,3,-3,AD,40,1,2,1,128,121,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,3,-2,0,0,2,1,2,128,122,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,3,-2,0,15,2,1,1,129,122,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,3,-2,15,15,2,2,2,129,123,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,1,3,-2,15,30,2,1,2,129,124,5,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,3,-2,15,40,2,1,1,130,124,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,3,-2,30,40,2,1,1,131,124,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,3,-2,40,40,2,1,2,131,125,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,3,-2,40,AD,2,1,2,131,126,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,4,-3,0,0,1,2,2,131,127,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,4,-3,0,15,1,2,1,132,127,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,4,-3,15,15,1,1,1,133,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,4,-3,30,15,1,1,1,134,127,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,1,4,-3,40,15,1,1,1,135,127,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,4,-2,0,0,2,1,1,136,127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,4,-2,15,0,2,2,1,137,127,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,4,-2,30,0,2,1,2,137,128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,4,-2,30,15,2,1,1,138,128,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,2,4,-2,40,15,2,1,2,138,129,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,1,1,2,4,-2,40,30,2,1,1,139,129,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2,1,1,3,4,-1,0,0,1,1,1,140,129,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,15,0,1,2,1,141,129,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,4,-1,30,0,1,2,2,141,130,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,30,15,1,1,1,142,130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,40,15,1,1,1,143,130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,4,0,0,0,2,1,2,143,131,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,4,0,0,15,2,1,1,144,131,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,4,0,15,15,2,1,2,144,132,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,4,0,15,30,2,1,2,144,133,11,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,4,4,0,15,40,2,2,2,144,134,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,0,0,1,2,1,145,134,11,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,15,0,1,2,1,146,134,#REF!,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,30,0,1,1,2,146,135,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,30,15,1,1,1,147,135,12,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,40,15,1,1,2,147,136,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,40,30,1,2,2,147,137,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,40,40,1,1,1,148,137,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,AD,40,1,1,1,149,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,5,0,0,0,2,1,2,149,138,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,5,0,0,15,2,2,1,150,138,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,1,1,5,5,0,15,15,2,1,2,150,139,11,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,5,5,0,15,30,2,1,1,151,139,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,5,0,30,30,2,2,1,152,139,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,1,5,5,0,40,30,2,2,1,153,139,14,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
2,1,1,6,5,1,0,0,1,2,2,153,140,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,5,1,0,15,1,1,1,154,140,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,6,5,1,15,15,1,2,1,155,140,15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,6,5,1,30,15,1,1,2,155,141,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,1,6,5,1,30,30,1,1,2,155,142,13,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,5,1,30,40,1,1,1,156,142,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,1,1,6,5,1,40,40,1,1,1,157,142,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,15,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,15,15,2,2,2,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,15,30,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,30,30,2,2,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,30,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0,0,0,0,0,0,40,40,2,1,2,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,40,AD,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,40,2,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,40,AD,2,1,1,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,40,2,1,2,5,6,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,AD,2,2,2,5,7,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,-1,0,0,1,1,1,6,7,-1,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,-1,15,0,1,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,-1,30,0,1,1,1,8,7,1,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,-1,40,0,1,1,1,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,0,0,2,1,2,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,15,2,2,1,10,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,15,15,2,1,2,10,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,15,30,2,1,2,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,15,40,2,2,2,10,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,2,-1,0,0,1,1,1,11,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,2,-1,15,0,1,1,1,12,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,2,-1,30,0,1,1,2,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,2,-1,30,15,1,1,1,13,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,2,-1,40,15,1,1,1,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,0,0,2,2,2,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,0,15,2,1,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,30,2,2,1,15,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,15,30,2,1,2,15,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,15,40,2,1,2,15,16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,3,-1,0,0,1,1,1,16,16,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,3,-1,15,0,1,2,2,16,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,3,-1,15,15,1,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,3,-1,30,15,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,3,-1,40,15,1,1,1,19,17,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,0,2,1,2,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,15,2,1,2,19,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,30,2,1,2,19,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,40,2,1,2,19,21,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,4,-1,0,0,1,1,2,19,22,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,4,-1,0,15,1,1,1,20,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,4,-1,15,15,1,1,2,20,23,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,4,-1,15,30,1,2,2,20,24,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,4,-1,15,40,1,2,2,20,25,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,3,5,-2,0,0,2,2,1,21,25,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,5,-2,15,0,2,1,2,21,26,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,5,-2,15,15,2,1,1,22,26,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,5,-2,30,15,2,1,2,22,27,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,5,-2,30,30,2,1,2,22,28,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,5,-2,30,40,2,1,2,22,29,-7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,-1,0,0,0,0,0,1,1,1,23,29,-6,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,0,0,15,0,1,1,1,24,29,-5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,0,0,0,30,0,1,1,1,25,29,-4,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,0,0,0,40,0,1,1,1,26,29,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,0,1,0,0,2,1,2,26,30,-3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,1,0,1,0,15,2,1,2,26,31,-5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,-1,1,0,1,0,30,2,2,1,27,31,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,0,1,15,30,2,2,2,27,32,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,0,1,15,40,2,1,2,27,33,-6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,0,0,1,1,1,28,33,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,15,0,1,1,1,29,33,-4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,30,0,1,1,1,30,33,-3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,40,0,1,1,1,31,33,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,1,1,0,0,2,1,2,31,34,-3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,1,1,0,15,2,2,2,31,35,-4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,1,1,0,30,2,2,2,31,36,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,1,1,0,40,2,1,2,31,37,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,2,0,0,0,1,2,1,32,37,-5,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,2,2,0,15,0,1,1,1,33,37,-4,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,2,2,0,30,0,1,1,1,34,37,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,2,0,40,0,1,1,1,35,37,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,2,1,0,0,2,2,1,36,37,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,2,1,15,0,2,2,2,36,38,-2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,3,2,1,15,15,2,1,2,36,39,-3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,2,1,15,30,2,1,2,36,40,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,2,1,15,40,2,1,2,36,41,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,3,0,0,0,1,1,1,37,41,-4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,3,3,0,15,0,1,1,1,38,41,-3,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,3,0,30,0,1,1,1,39,41,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,3,0,40,0,1,2,1,40,41,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,3,1,0,0,2,1,2,40,42,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,3,1,0,15,2,1,1,41,42,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,3,1,15,15,2,2,2,41,43,-2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,3,1,15,30,2,1,2,41,44,-3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,-1,4,3,1,15,40,2,2,1,42,44,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,3,1,30,40,2,2,2,42,45,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,4,0,0,0,1,2,1,43,45,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,4,0,15,0,1,2,2,43,46,-3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,4,0,15,15,1,1,1,44,46,-2,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,4,0,30,15,1,1,2,44,47,-3,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,4,0,30,30,1,1,1,45,47,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,4,0,40,30,1,1,1,46,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,4,1,0,0,2,2,2,46,48,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,4,1,0,15,2,1,2,46,49,-3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,-1,5,4,1,0,30,2,2,1,47,49,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
