match_id,player1,player2,elapsed_time,set_no,point_no,p1_sets,p2_sets,game_no,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:05:38,2,88,1,0,5,1,3,0,0,2,1,2,42,46,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.199,15.177,5,113,W,CTL,D,2.878787879,5.6,1455.858728,1462.256551
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:06:16,2,89,1,0,5,1,3,0,1,2,1,2,42,47,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.273,7.428,1,128,W,NCTL,D,2.878787879,5.6,1436.226974,1481.888305
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:06:46,2,90,1,0,5,1,3,0,2,2,2,1,43,47,2,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.467,16.135,6,111,C,NCTL,ND,2.878787879,5.6,1418.840423,1499.274857
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:07:42,2,91,1,0,5,1,3,1,2,2,1,1,44,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.689,27.317,8,131,BW,NCTL,D,2.878787879,5.6,1443.389616,1474.725663
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:08:26,2,92,1,0,5,1,3,2,2,2,1,1,45,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.829,32.608,10,134,C,NCTL,D,2.878787879,5.6,1465.188589,1452.92669
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:09:19,2,93,1,0,5,1,3,3,2,2,1,2,45,48,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,30.783,24.947,5,123,B,NCTL,ND,2.878787879,5.6,1484.48303,1433.632249
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:10:24,2,94,1,0,5,1,3,3,3,2,2,1,46,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.903,38.624,10,107,C,NCTL,ND,2.878787879,5.6,1461.576548,1456.538731
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:11:30,2,95,1,0,5,1,3,4,3,2,1,2,46,49,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,26.961,12.75,3,118,W,CTL,ND,2.878787879,5.6,1481.286568,1436.828711
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:12:08,2,96,1,0,5,1,3,3,3,2,1,2,46,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.211,4.663,1,131,C,NCTL,ND,2.878787879,5.6,1458.741245,1459.374034
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:12:37,2,97,1,0,5,1,3,3,4,2,1,2,46,51,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.629,16.426,5,129,BW,NCTL,,2.878787879,5.6,1438.777671,1479.337608
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:14:48,2,98,1,0,6,1,4,0,0,1,2,2,46,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367,14.617,2,115,C,NCTL,ND,3.307692308,1,1421.10194,1497.013339
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:15:27,2,99,1,0,6,1,4,0,1,1,1,1,47,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716,6.076,1,109,C,NCTL,ND,3.307692308,1,1405.403518,1512.711761
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:15:55,2,100,1,0,6,1,4,1,1,1,2,2,47,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.607,6.246,2,91,C,NCTL,ND,3.307692308,1,1431.391474,1486.723805
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:16:53,2,101,1,0,6,1,4,1,2,1,1,1,48,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576,4.202,1,126,W,NCTL,ND,3.307692308,1,1414.55,1503.565279
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:17:22,2,102,1,0,6,1,4,2,2,1,1,1,49,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352,19.512,1,108,B,NCTL,D,3.307692308,1,1439.56488,1478.550399
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:17:48,2,103,1,0,6,1,4,3,2,1,1,2,49,54,1,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,47.896,10,97,W,NCTL,D,3.307692308,1,1461.799695,1456.315584
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:18:30,2,104,1,0,6,1,4,3,3,1,1,1,50,54,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.675,16.449,3,127,C,NCTL,,3.307692308,1,1441.484031,1476.631248
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:19:01,2,105,1,0,6,1,4,4,3,1,2,1,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.157,1,121,C,NCTL,,3.307692308,1,1463.500394,1454.614885
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:19:57,2,106,1,0,7,2,4,0,0,2,1,1,52,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.854,13.776,4,118,BC,NCTL,D,2.133333333,5.25,1482.989014,1435.126265
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:20:31,2,107,1,0,7,2,4,1,0,2,1,2,52,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.377,13.994,3,128,W,NCTL,D,2.133333333,5.25,1500.251111,1417.864168
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:21:06,2,108,1,0,7,2,4,1,1,2,1,2,52,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.452,17.608,3,132,C,NCTL,D,2.133333333,5.25,1475.595474,1442.519805
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:21:41,2,109,1,0,7,2,4,1,2,2,1,2,52,57,1,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.127,10.798,3,125,W,CTL,,2.133333333,5.25,1453.697216,1464.418063
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:22:15,2,110,1,0,7,2,4,1,3,2,1,1,53,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.298,14.758,2,108,W,NCTL,ND,2.133333333,5.25,1434.314162,1483.801117
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:22:46,2,111,1,0,7,2,4,2,3,2,2,1,54,57,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50.075,39.635,8,98,BW,NCTL,ND,2.133333333,5.25,1457.143751,1460.971528
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:23:58,2,112,1,0,7,2,4,3,3,2,2,1,55,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.142,28.309,8,115,BC,NCTL,D,2.133333333,5.25,1477.364087,1440.751193
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:25:01,2,113,1,0,7,2,4,4,3,2,1,2,55,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.436,5.977,1,120,C,CTL,ND,2.133333333,5.25,1495.264246,1422.851033
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:25:32,2,114,1,0,7,2,4,3,3,2,1,2,55,59,1,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.537,26.376,7,130,C,NCTL,D,2.133333333,5.25,1471.155134,1446.960145
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:26:17,2,115,1,0,7,2,4,3,4,2,1,1,56,59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124,BW,NCTL,D,2.133333333,5.25,1449.764606,1468.350673
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:26:59,2,116,1,0,7,2,4,3,3,2,2,1,57,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.033,22.001,6,113,B,CTL,ND,2.133333333,5.25,1470.833487,1447.281792
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:28:28,2,117,1,0,7,2,4,4,3,2,1,1,58,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.834,6.693,2,130,BW,NCTL,ND,2.133333333,5.25,1489.479815,1428.635464
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:30:29,2,118,1,0,8,3,4,0,0,1,1,1,59,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109,W,CTL,ND,3.217391304,1.5,1506.012704,1412.102575
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:30:48,2,119,1,0,8,3,4,1,0,1,2,1,60,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91,BW,NCTL,D,3.217391304,1.5,1520.734716,1397.380563
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:31:21,2,120,1,0,8,3,4,2,0,1,2,1,61,59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100,B,NCTL,D,3.217391304,1.5,1533.917931,1384.197348
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:31:59,2,121,1,0,8,3,4,3,0,1,1,1,62,59,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113,C,CTL,ND,3.217391304,1.5,1545.795958,1372.319321
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:32:45,2,122,1,0,9,4,4,0,0,2,1,1,63,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130,BC,NCTL,D,2.785714286,5.8,1556.564536,1361.550743
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:33:11,2,123,1,0,9,4,4,1,0,2,1,2,63,60,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125,C,NCTL,,2.785714286,5.8,1566.385786,1351.729493
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:33:37,2,124,1,0,9,4,4,1,1,2,2,2,63,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106,C,NCTL,ND,2.785714286,5.8,1535.393473,1382.721806
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:34:16,2,125,1,0,9,4,4,1,2,2,1,2,63,62,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123,C,NCTL,D,2.785714286,5.8,1507.130129,1410.98515
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:34:42,2,126,1,0,9,4,4,1,3,2,1,2,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126,C,NCTL,D,2.785714286,5.8,1481.732657,1436.382622
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:36:28,2,127,1,0,10,4,5,0,0,1,1,1,64,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127,C,NCTL,D,3.368421053,1.166666667,1459.136824,1458.978455
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:36:57,2,128,1,0,10,4,5,1,0,1,2,2,64,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119,BC,NCTL,D,3.368421053,1.166666667,1479.127708,1438.987571
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:38:01,2,129,1,0,10,4,5,1,1,1,2,1,65,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83,3.42,1,91,C,NCTL,ND,3.368421053,1.166666667,1456.827282,1461.287997
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:38:43,2,130,1,0,10,4,5,2,1,1,1,1,66,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115,BC,NCTL,ND,3.368421053,1.166666667,1477.084047,1441.031232
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:39:23,2,131,1,0,10,4,5,3,1,1,1,2,66,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114,BW,NCTL,,3.368421053,1.166666667,1495.016098,1423.099182
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:39:56,2,132,1,0,10,4,5,3,2,1,1,1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119,C,NCTL,ND,3.368421053,1.166666667,1470.934357,1447.180922
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:40:44,2,133,1,0,11,5,5,0,0,2,1,2,67,66,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0.648,1,111,W,CTL,,3,4.6,1489.569126,1428.546153
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:41:10,2,134,1,0,11,5,5,0,1,2,1,2,67,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276,4.743,1,132,B,CTL,D,3,4.6,1466.092042,1452.023237
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:41:39,2,135,1,0,11,5,5,0,2,2,2,1,68,67,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.946,8.844,2,105,C,NCTL,D,3,4.6,1445.282619,1472.83266
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:42:22,2,136,1,0,11,5,5,1,2,2,1,2,68,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.855,13.468,3,132,BW,CTL,ND,3,4.6,1466.865211,1451.250068
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:43:15,2,137,1,0,11,5,5,1,3,2,2,2,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,5.199,1,100,BC,NCTL,D,3,4.6,1445.966936,1472.148343
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:45:24,2,138,1,0,12,5,6,0,0,1,1,1,69,69,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,7.217,1,129,C,NCTL,D,3,1.25,1427.471213,1490.644066
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:45:59,2,139,1,0,12,5,6,1,0,1,2,1,70,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,3.688,1,98,BW,NCTL,ND,3,1.25,1451.068182,1467.047097
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:46:38,2,140,1,0,12,5,6,2,0,1,2,1,71,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,2.386,1,122,BC,NCTL,ND,3,1.25,1471.987355,1446.127924
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:47:17,2,141,1,0,12,5,6,3,0,1,1,1,72,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.845,42.672,3,129,BC,NCTL,ND,3,1.25,1490.501509,1427.61377
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:48:12,2,142,1,0,13,6,6,0,0,2,1,2,72,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.799,52.441,15,128,C,NCTL,ND,2.857142857,3.142857143,1506.920423,1411.194856
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:49:11,2,143,1,0,13,6,6,0,1,1,1,1,73,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,5.357,1,127,B,NCTL,D,2.857142857,3.142857143,1481.545343,1436.569936
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:49:37,2,144,1,0,13,6,6,1,1,1,2,1,74,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.185,46.792,13,100,BC,NCTL,ND,2.857142857,3.142857143,1498.970716,1419.144563
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:51:32,2,145,1,0,13,6,6,2,1,2,1,2,74,71,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.273,6.262,1,128,W,CTL,ND,2.857142857,3.142857143,1514.454739,1403.66054
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:52:03,2,146,1,0,13,6,6,2,2,2,1,2,74,72,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,4.836,1,130,C,CTL,,2.857142857,3.142857143,1488.284657,1429.830622
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:52:41,2,147,1,0,13,6,6,2,3,1,1,1,75,72,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.001,22.749,5,119,BC,NCTL,ND,2.857142857,3.142857143,1464.951166,1453.164113
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:53:43,2,148,1,0,13,6,6,3,3,1,1,1,76,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,8.583,1,111,W,CTL,D,2.857142857,3.142857143,1484.272909,1433.84237
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:54:25,2,149,1,0,13,6,6,4,3,2,1,2,76,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121,8.641,1,127,B,NCTL,D,2.857142857,3.142857143,1501.390111,1416.725168
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:54:57,2,150,1,0,13,6,6,4,4,2,2,2,76,74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.105,12.593,3,104,B,NCTL,D,2.857142857,3.142857143,1476.610638,1441.504641
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:55:53,2,151,1,0,13,6,6,4,5,1,1,1,77,74,2,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.083,27.636,5,130,B,CTL,ND,2.857142857,3.142857143,1454.596624,1463.518655
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:56:32,2,152,1,0,13,6,6,5,5,1,1,1,78,74,2,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.877,7.639,3,129,BC,CTL,ND,2.857142857,3.142857143,1475.110105,1443.005174
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:57:11,2,153,1,0,13,6,6,6,5,2,1,2,78,75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.076,14.846,3,129,W,CTL,,2.857142857,3.142857143,1493.267239,1424.848041
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:58:25,2,154,1,0,13,6,6,6,6,2,1,2,78,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,4.409,1,128,C,NCTL,ND,2.857142857,3.142857143,1469.378847,1448.736432
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:59:04,2,155,1,0,13,6,6,6,7,1,1,2,78,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.777,19.769,4,122,BC,NCTL,ND,2.857142857,3.142857143,1448.191971,1469.923308
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:04:05,3,156,1,1,1,0,0,0,0,1,2,1,79,77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.561,47.51,7,96,B,CTL,D,2.296296296,1.333333333,1429.441298,1488.673981
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:04:50,3,157,1,1,1,0,0,1,0,1,2,2,79,78,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.347,25.367,4,96,B,NCTL,ND,2.296296296,1.333333333,1452.81835,1465.296929
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:05:38,3,158,1,1,1,0,0,1,1,1,2,1,80,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959,3.97,1,126,C,CTL,ND,2.296296296,1.333333333,1433.536366,1484.578913
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:06:20,3,159,1,1,1,0,0,2,1,1,2,2,80,79,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.45,6.694,0,,B,CTL,ND,2.296296296,1.333333333,1456.453654,1461.661626
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:07:02,3,160,1,1,1,0,0,2,2,1,1,1,81,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,5.861,1,113,W,CTL,D,2.296296296,1.333333333,1436.753426,1481.361853
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:07:27,3,161,1,1,1,0,0,3,2,1,1,1,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968,15.75,1,113,C,NCTL,ND,2.296296296,1.333333333,1459.307276,1458.808003
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:08:41,3,162,1,1,2,1,0,0,0,2,1,1,83,79,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.675,33.494,8,126,C,NCTL,ND,2.65625,5.333333333,1479.278535,1438.836744
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:09:28,3,163,1,1,2,1,0,1,0,2,1,2,83,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.172,6.57,1,130,W,NCTL,ND,2.65625,5.333333333,1496.960976,1421.154303
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:10:00,3,164,1,1,2,1,0,1,1,2,2,2,83,81,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.816,20.502,3,109,B,NCTL,ND,2.65625,5.333333333,1472.665148,1445.450131
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:10:55,3,165,1,1,2,1,0,1,2,2,1,1,84,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,6.624,2,128,BW,NCTL,D,2.65625,5.333333333,1451.101722,1467.013557
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:11:35,3,166,1,1,2,1,0,2,2,2,1,1,85,81,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17.922,14.558,4,130,C,NCTL,ND,2.65625,5.333333333,1472.017041,1446.098238
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:12:15,3,167,1,1,2,1,0,3,2,2,1,2,85,82,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.452,10.886,3,127,W,CTL,,2.65625,5.333333333,1490.527796,1427.587483
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:12:53,3,168,1,1,2,1,0,3,3,2,2,1,86,82,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.123,6.082,2,114,BW,NCTL,ND,2.65625,5.333333333,1466.943781,1451.171498
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:13:38,3,169,1,1,2,1,0,4,3,2,1,2,86,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.335,7.822,1,130,W,CTL,ND,2.65625,5.333333333,1486.036479,1432.0788
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:14:08,3,170,1,1,2,1,0,3,3,2,1,2,86,84,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,7.241,3,118,BW,NCTL,ND,2.65625,5.333333333,1462.955158,1455.160121
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:14:53,3,171,1,1,2,1,0,3,4,2,2,1,87,84,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.861,6.606,0,,B,CTL,,2.65625,5.333333333,1442.506515,1475.608764
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:15:48,3,172,1,1,2,1,0,3,3,2,1,2,87,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.797,3.806,1,129,C,CTL,ND,2.65625,5.333333333,1464.406289,1453.70899
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:15,3,173,1,1,2,1,0,3,4,2,1,2,87,86,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.698,14.275,5,128,W,NCTL,ND,2.65625,5.333333333,1443.790697,1474.324582
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:58,3,174,1,1,3,1,1,0,0,1,2,1,88,86,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.725,30.75,7,92,C,NCTL,ND,2.421052632,1.5,1425.543858,1492.571421
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:17:46,3,175,1,1,3,1,1,1,0,1,1,1,89,86,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,19.121,3,114,C,NCTL,ND,2.421052632,1.5,1449.355108,1468.760171
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:18:16,3,176,1,1,3,1,1,2,0,1,1,2,89,87,1,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.877,32.934,6,127,C,NCTL,D,2.421052632,1.5,1470.470994,1447.644286
